epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
373,11383,0.63071,0.32475,0.9014,0.96748,0.91575,0.95691,0.66822,1.09487,0.41425,1.14284,0.000793,0.000793,0.000793
374,11404.7,0.62885,0.32273,0.89636,0.96733,0.91575,0.95603,0.66844,1.0953,0.41509,1.14303,0.00076825,0.00076825,0.00076825
375,11426.9,0.63834,0.32245,0.90385,0.9658,0.91575,0.95694,0.66778,1.0953,0.41501,1.14333,0.0007435,0.0007435,0.0007435
376,11449.3,0.6363,0.32308,0.89632,0.96528,0.91392,0.95879,0.66959,1.09503,0.41449,1.14354,0.00071875,0.00071875,0.00071875
377,11471.4,0.62285,0.31408,0.89879,0.96943,0.91026,0.9588,0.66894,1.0951,0.41419,1.1436,0.000694,0.000694,0.000694
378,11493.4,0.62761,0.32345,0.90097,0.96915,0.91026,0.95896,0.66877,1.09488,0.41491,1.1438,0.00066925,0.00066925,0.00066925
379,11516,0.62925,0.32427,0.89832,0.94757,0.92684,0.95905,0.66934,1.09433,0.4145,1.14384,0.0006445,0.0006445,0.0006445
380,11538.5,0.62243,0.31725,0.90174,0.97256,0.90878,0.95896,0.66838,1.09423,0.41452,1.14386,0.00061975,0.00061975,0.00061975
381,11560.4,0.62138,0.32239,0.89922,0.97071,0.91041,0.95896,0.66865,1.0948,0.41475,1.14419,0.000595,0.000595,0.000595
382,11583.1,0.63591,0.32227,0.90527,0.97255,0.90848,0.95888,0.66853,1.09472,0.41522,1.14438,0.00057025,0.00057025,0.00057025
383,11605.3,0.6328,0.3258,0.90754,0.97256,0.90868,0.95894,0.66913,1.09443,0.41476,1.1445,0.0005455,0.0005455,0.0005455
384,11626.6,0.62849,0.31765,0.90387,0.97256,0.90874,0.95884,0.66723,1.09432,0.41391,1.14456,0.00052075,0.00052075,0.00052075
385,11648.2,0.62354,0.31784,0.9012,0.97257,0.909,0.95888,0.66827,1.09501,0.41548,1.14485,0.000496,0.000496,0.000496
386,11670.5,0.62571,0.31837,0.90034,0.97256,0.90878,0.95895,0.66753,1.09522,0.41515,1.14492,0.00047125,0.00047125,0.00047125
387,11692.1,0.62664,0.32008,0.89733,0.97255,0.90858,0.95878,0.66787,1.09543,0.4158,1.14539,0.0004465,0.0004465,0.0004465
388,11714.3,0.61728,0.31494,0.89422,0.97345,0.90842,0.95873,0.66776,1.09529,0.41636,1.14547,0.00042175,0.00042175,0.00042175
389,11736.5,0.62034,0.31789,0.89601,0.97446,0.90842,0.95878,0.6682,1.09473,0.41618,1.14528,0.000397,0.000397,0.000397
390,11758.4,0.60051,0.30823,0.88944,0.97445,0.90817,0.95874,0.66841,1.09508,0.41627,1.1454,0.00037225,0.00037225,0.00037225
391,11802.9,0.58173,0.28291,0.88213,0.97431,0.90842,0.95872,0.66724,1.09535,0.41706,1.14605,0.0003475,0.0003475,0.0003475
392,11823.8,0.56514,0.27616,0.87835,0.9726,0.91026,0.95875,0.66795,1.09554,0.41677,1.1466,0.00032275,0.00032275,0.00032275
393,11846.3,0.55685,0.27126,0.8736,0.97262,0.91069,0.95874,0.6691,1.09575,0.41739,1.14697,0.000298,0.000298,0.000298
394,11868.5,0.55209,0.26878,0.87419,0.97263,0.91105,0.95863,0.66745,1.09503,0.41676,1.14725,0.00027325,0.00027325,0.00027325
395,11889.5,0.54928,0.26894,0.87181,0.97263,0.91117,0.95655,0.66754,1.09561,0.41764,1.14758,0.0002485,0.0002485,0.0002485
396,11912.3,0.55101,0.27172,0.86887,0.97264,0.91162,0.95654,0.66667,1.09597,0.41708,1.14798,0.00022375,0.00022375,0.00022375
